Register,UE.Id,Latency,RRU.PrbTotDl,RRU.PrbTotUl,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,Unnamed: 10,source_file,sheet_name,Iteration,Total time (sec),Time (sec),Bandwidth (kbps),Iperf bw (kbps)
1028.0,1.0,1742550424861400.0,65.0,8025.0,1.0,1373.0,2.42,0.0,1389.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1029.0,1.0,1742550425861330.0,122.0,6166.0,8.0,1108.0,9.14,0.0,1127.32,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1030.0,1.0,1742550426861200.0,128.0,6249.0,8.0,1179.0,9.16,0.0,1185.92,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1031.0,1.0,1742550427861430.0,65.0,8023.0,1.0,1503.0,2.14,1031.0,1518.12,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1032.0,1.0,1742550428861310.0,122.0,6612.0,6.0,1116.0,7.21,0.0,1136.61,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1033.0,1.0,1742550429861210.0,122.0,5869.0,8.0,931.0,9.08,0.0,939.26,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1034.0,1.0,1742550430861460.0,148.0,5593.0,8.0,896.0,9.15,431.0,917.95,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1035.0,1.0,1742550431861340.0,50.0,8758.0,0.0,1571.0,0.71,14.0,1576.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1036.0,1.0,1742550432861360.0,129.0,7223.0,7.0,1379.0,8.46,0.0,1399.3,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1037.0,1.0,1742550433861400.0,136.0,6677.0,8.0,1286.0,9.1,0.0,1296.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1038.0,1.0,1742550434861410.0,147.0,7121.0,7.0,1367.0,8.64,564.5,1379.11,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1039.0,1.0,1742550435861240.0,45.0,9145.0,0.0,1842.0,0.67,0.0,1861.19,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1040.0,1.0,1742550436861270.0,146.0,7776.0,8.0,1474.0,9.13,0.0,1489.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1041.0,1.0,1742550437861640.0,147.0,8001.0,8.0,1616.0,9.13,0.0,1643.45,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1042.0,1.0,1742550438861240.0,120.0,9184.0,6.0,1980.0,7.32,847.0,1986.04,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1043.0,1.0,1742550439861330.0,66.0,10603.0,1.0,2068.0,2.01,0.0,2097.12,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1044.0,1.0,1742550440861170.0,158.0,6375.0,8.0,1120.0,9.6,0.0,1125.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1045.0,1.0,1742550441861390.0,164.0,5442.0,8.0,884.0,9.21,0.0,895.24,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1046.0,1.0,1742550442861380.0,127.0,5036.0,6.0,786.0,6.98,384.8,798.45,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1047.0,1.0,1742550443861190.0,174.0,4255.0,1.0,499.0,2.93,0.0,509.38,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1048.0,1.0,1742550444861410.0,205.0,3091.0,8.0,294.0,9.49,0.0,299.83,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1049.0,1.0,1742550445861330.0,180.0,2955.0,8.0,235.0,9.43,0.0,238.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1050.0,1.0,1742550446861260.0,115.0,2509.0,4.0,181.0,5.1,565.0,184.3,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1051.0,1.0,1742550447861460.0,150.0,2901.0,3.0,219.0,4.69,0.0,223.53,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1052.0,1.0,1742550448861710.0,160.0,2539.0,7.0,199.0,9.21,0.0,204.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1053.0,1.0,1742550449861310.0,155.0,2814.0,7.0,246.0,9.13,0.0,255.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1054.0,1.0,1742550450861520.0,120.0,4670.0,1.0,653.0,2.42,129.75,659.69,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1055.0,1.0,1742550451861420.0,110.0,4817.0,6.0,762.0,7.22,0.0,773.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1056.0,1.0,1742550452861450.0,135.0,4804.0,7.0,731.0,9.04,0.0,753.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1057.0,1.0,1742550453861410.0,125.0,5070.0,8.0,801.0,9.17,774.0,808.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1058.0,1.0,1742550454861830.0,70.0,8281.0,0.0,1453.0,0.76,582.0,1462.08,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1059.0,1.0,1742550455861150.0,110.0,5794.0,8.0,942.0,9.08,0.0,954.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1060.0,1.0,1742550456861560.0,120.0,6050.0,7.0,943.0,9.02,0.0,955.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1061.0,1.0,1742550457861260.0,140.0,6351.0,7.0,1037.0,8.73,762.75,1049.65,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1062.0,1.0,1742550458861230.0,45.0,8824.0,0.0,1665.0,0.7,0.0,1684.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1063.0,1.0,1742550459861310.0,141.0,6328.0,8.0,1191.0,9.22,0.0,1204.23,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1064.0,1.0,1742550460861230.0,135.0,6167.0,8.0,1226.0,9.18,0.0,1249.92,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1065.0,1.0,1742550461861290.0,101.0,7461.0,7.0,1438.0,8.31,885.0,1441.02,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1066.0,1.0,1742550462861420.0,100.0,8541.0,0.0,1713.0,1.22,0.0,1733.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1067.0,1.0,1742550463861340.0,130.0,6286.0,7.0,1097.0,8.99,0.0,1107.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1068.0,1.0,1742550464861280.0,117.0,6779.0,8.0,1203.0,9.1,0.0,1223.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1069.0,1.0,1742550465861250.0,103.0,8532.0,6.0,1685.0,6.91,183.2,1693.75,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1070.0,1.0,1742550466861270.0,65.0,10313.0,1.0,2045.0,2.42,0.0,2071.58,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1071.0,1.0,1742550467861520.0,117.0,7440.0,7.0,1427.0,8.98,0.0,1442.02,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1072.0,1.0,1742550468861260.0,136.0,6972.0,8.0,1333.0,9.11,0.0,1342.66,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1073.0,1.0,1742550469861150.0,91.0,7573.0,5.0,1328.0,5.86,770.0,1340.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1074.0,1.0,1742550470861290.0,97.0,8498.0,3.0,1610.0,3.96,0.0,1628.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1075.0,1.0,1742550471861320.0,144.0,7399.0,8.0,1439.0,9.14,0.0,1460.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1076.0,1.0,1742550472861270.0,139.0,7773.0,8.0,1486.0,9.18,0.0,1497.79,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1077.0,1.0,1742550473861230.0,75.0,8458.0,1.0,1727.0,2.18,330.25,1739.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1078.0,1.0,1742550474861580.0,137.0,5529.0,6.0,880.0,7.29,0.0,895.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1079.0,1.0,1742550475861460.0,157.0,4519.0,8.0,683.0,9.17,0.0,693.25,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1080.0,1.0,1742550476861420.0,165.0,4073.0,7.0,601.0,9.06,584.0,608.8,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1081.0,1.0,1742550477861270.0,195.0,4841.0,0.0,449.0,1.38,46.0,456.71,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1082.0,1.0,1742550478861250.0,207.0,3467.0,7.0,292.0,9.05,0.0,298.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1083.0,1.0,1742550479861160.0,210.0,3676.0,8.0,305.0,9.54,0.0,313.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1084.0,1.0,1742550480861270.0,205.0,3758.0,7.0,340.0,9.1,619.75,345.9,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1085.0,1.0,1742550481861200.0,190.0,4917.0,0.0,473.0,1.37,0.0,480.29,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1086.0,1.0,1742550482861170.0,140.0,4859.0,8.0,742.0,9.19,0.0,765.01,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1087.0,1.0,1742550483861550.0,135.0,5030.0,8.0,801.0,9.66,0.0,813.09,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1088.0,1.0,1742550484861410.0,110.0,6298.0,5.0,1035.0,6.78,403.6,1037.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1089.0,1.0,1742550485861240.0,70.0,8098.0,1.0,1443.0,2.42,0.0,1463.02,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1090.0,1.0,1742550486861400.0,149.0,6456.0,8.0,1179.0,9.18,0.0,1194.63,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1091.0,1.0,1742550487861140.0,126.0,6387.0,7.0,1262.0,8.97,0.0,1276.95,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1092.0,1.0,1742550488861240.0,82.0,8643.0,4.0,1693.0,5.39,585.75,1702.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1093.0,1.0,1742550489861280.0,105.0,7578.0,3.0,1469.0,4.01,0.0,1488.87,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1094.0,1.0,1742550490861330.0,130.0,6061.0,8.0,1026.0,9.56,0.0,1044.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1095.0,1.0,1742550491861160.0,110.0,5928.0,8.0,979.0,9.1,0.0,983.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1096.0,1.0,1742550492861370.0,69.0,8135.0,1.0,1432.0,2.14,793.33,1445.12,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1097.0,1.0,1742550493861240.0,118.0,7817.0,6.0,1518.0,7.18,0.0,1543.59,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1098.0,1.0,1742550494861270.0,134.0,7638.0,8.0,1510.0,9.1,0.0,1515.86,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1099.0,1.0,1742550495861180.0,148.0,7985.0,8.0,1640.0,9.17,0.0,1661.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1100.0,1.0,1742550496861420.0,63.0,10986.0,0.0,2410.0,1.2,412.0,2425.5,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1101.0,1.0,1742550497861640.0,154.0,8251.0,7.0,1544.0,8.45,0.0,1577.37,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1102.0,1.0,1742550498861280.0,135.0,6835.0,8.0,1238.0,9.12,0.0,1244.99,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1103.0,1.0,1742550499861190.0,140.0,6114.0,8.0,1038.0,9.12,294.5,1041.13,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1104.0,1.0,1742550500861460.0,55.0,12796.0,0.0,2893.0,0.24,0.0,2915.47,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1105.0,1.0,1742550501861240.0,147.0,9047.0,7.0,2112.0,9.1,0.0,2133.92,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1106.0,1.0,1742550502861580.0,157.0,8721.0,8.0,1947.0,9.62,0.0,1964.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1107.0,1.0,1742550503861260.0,122.0,9510.0,6.0,2017.0,7.83,669.6,2030.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1108.0,1.0,1742550504861230.0,68.0,9349.0,1.0,1890.0,1.5,0.0,1910.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1109.0,1.0,1742550505861300.0,148.0,6310.0,8.0,1226.0,9.22,0.0,1250.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1110.0,1.0,1742550506861210.0,168.0,6263.0,8.0,1156.0,9.19,0.0,1167.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1111.0,1.0,1742550507861350.0,92.0,7220.0,6.0,1259.0,6.85,150.6,1263.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1112.0,1.0,1742550508861340.0,99.0,5282.0,1.0,828.0,2.52,0.0,847.78,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1113.0,1.0,1742550509861270.0,196.0,3733.0,8.0,530.0,9.38,0.0,536.37,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1114.0,1.0,1742550510861310.0,184.0,3680.0,8.0,471.0,9.22,0.0,476.93,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1115.0,1.0,1742550511861280.0,212.0,4450.0,4.0,406.0,5.98,220.0,413.89,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1116.0,1.0,1742550512861270.0,146.0,4037.0,3.0,548.0,4.22,0.0,559.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1117.0,1.0,1742550513861200.0,115.0,3667.0,7.0,542.0,8.96,0.0,554.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1118.0,1.0,1742550514861290.0,131.0,3856.0,8.0,553.0,9.14,0.0,560.85,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1119.0,1.0,1742550515861390.0,90.0,4486.0,1.0,700.0,2.34,548.75,709.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1120.0,1.0,1742550516861250.0,155.0,5273.0,6.0,821.0,7.42,0.0,835.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1121.0,1.0,1742550517861390.0,145.0,6646.0,8.0,1297.0,9.22,0.0,1312.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1122.0,1.0,1742550518861580.0,110.0,8316.0,8.0,1699.0,9.1,150.0,1718.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1123.0,1.0,1742550519861250.0,75.0,14015.0,0.0,3827.0,0.78,644.0,3848.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1124.0,1.0,1742550520861290.0,127.0,12011.0,7.0,3481.0,8.66,0.0,3510.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1125.0,1.0,1742550521861240.0,144.0,11115.0,8.0,3222.0,9.18,0.0,3245.79,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1126.0,1.0,1742550522861240.0,132.0,11759.0,7.0,3375.0,8.66,452.0,3393.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1127.0,1.0,1742550523861150.0,55.0,14963.0,0.0,4133.0,0.74,0.0,4172.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1128.0,1.0,1742550524861360.0,158.0,9250.0,8.0,2218.0,9.16,0.0,2233.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1129.0,1.0,1742550525861180.0,151.0,9400.0,8.0,2077.0,9.14,0.0,2090.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1130.0,1.0,1742550526861130.0,117.0,9671.0,6.0,2251.0,7.38,466.0,2267.78,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1131.0,1.0,1742550527861380.0,83.0,13386.0,1.0,3367.0,2.01,0.0,3403.32,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1132.0,1.0,1742550528861380.0,137.0,10115.0,8.0,2549.0,9.16,0.0,2563.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1133.0,1.0,1742550529861410.0,135.0,10076.0,8.0,2478.0,9.14,0.0,2498.08,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1134.0,1.0,1742550530861090.0,105.0,11888.0,5.0,3088.0,5.97,318.8,3106.89,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1135.0,1.0,1742550531861410.0,103.0,12869.0,2.0,3239.0,3.46,0.0,3267.02,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1136.0,1.0,1742550532861090.0,154.0,9445.0,8.0,2384.0,9.14,0.0,2401.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1137.0,1.0,1742550533861330.0,143.0,9207.0,8.0,2218.0,9.62,0.0,2240.5,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
1138.0,1.0,1742550534861330.0,74.0,11537.0,1.0,2507.0,2.18,314.67,2522.97,50400.0,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,0.0,0.0,2558.573,2559.90016638935
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,60.0,60.0,1006.546,1007.74249673771
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,120.0,120.0,394.882,405.414053500576
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,180.0,180.0,103.984,104.248911074046
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,240.0,240.0,337.219,347.497412668176
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,300.0,300.0,369.104,370.66353620661
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,360.0,360.0,218.819,220.086756356233
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,420.0,420.0,420.337,428.580570843466
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,480.0,480.0,835.658,845.577883015487
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,540.0,540.0,805.468,810.827296225745
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,600.0,600.0,847.646,857.119145536554
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,660.0,660.0,1335.03,1343.65800588762
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,720.0,720.0,1219.887,1227.82664692124
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,780.0,780.0,1105.684,1111.98949670372
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,840.0,840.0,1123.752,1123.57721463547
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,900.0,900.0,1045.911,1054.07759311163
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,960.0,960.0,1031.335,1030.90796007463
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1020.0,1020.0,1083.466,1088.82631511583
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1080.0,1080.0,1511.003,1517.40536865103
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1140.0,1140.0,1611.77,1621.65459245149
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1200.0,1200.0,1555.377,1563.73992064507
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1260.0,1260.0,1586.713,1586.90485118467
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1320.0,1320.0,1738.495,1737.48706334088
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1380.0,1380.0,1652.143,1656.40599001663
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1440.0,1440.0,818.874,822.409720958416
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1500.0,1500.0,733.692,741.32781369211
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1560.0,1560.0,506.572,509.660323777335
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1620.0,1620.0,240.795,243.248432100345
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1680.0,1680.0,212.402,220.081474622674
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1740.0,1740.0,50.0,57.9162354446961
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1800.0,1800.0,3.888,11.5832470889392
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1860.0,1860.0,611.721,613.911481842198
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1920.0,1920.0,1103.477,1111.99172053816
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,1.0,1980.0,1980.0,1231.799,1239.40867784461
